split,group_id,formula,SMILES,connectivity,status,message,energy_Eh,energy_eV,elapsed_seconds,protocol
training,C10H10BFO3|charge=0,C10H10BFO3,CC1(C)OB(O)c2cc(C=O)cc(F)c21,CC1(C)OB(O)c2cc(C=O)cc(F)c21,success,reused exact unchanged audited target (group_records),-44.758309150677,-1217.9356380164108,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BFO3|charge=0,C10H10BFO3,CC1(C)OB(O)c2cc(F)c(C=O)cc21,CC1(C)OB(O)c2cc(F)c(C=O)cc21,success,reused exact unchanged audited target (group_records),-44.752300860858,-1217.7721441214683,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BFO3|charge=0,C10H10BFO3,CC1(C)OB(O)c2ccc(C=O)c(F)c21,CC1(C)OB(O)c2ccc(C=O)c(F)c21,success,reused exact unchanged audited target (group_records),-44.757287126807,-1217.9078273301318,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BNO2|charge=0,C10H10BNO2,Cc1ccc(B(O)O)c2cccnc12,Cc1ccc(B(O)O)c2cccnc12,success,reused exact unchanged audited target (group_records),-38.88355933271801,-1058.075551621381,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BNO2|charge=0,C10H10BNO2,Cc1ccc2c(B(O)O)cccc2n1,Cc1ccc2c(B(O)O)cccc2n1,success,reused exact unchanged audited target (group_records),-38.878686966429,-1057.942967780359,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BNO2|charge=0,C10H10BNO2,Cc1ccc2ncccc2c1B(O)O,Cc1ccc2ncccc2c1B(O)O,success,reused exact unchanged audited target (group_records),-38.878878445187,-1057.9481781828008,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BNO2|charge=0,C10H10BNO2,N#Cc1ccccc1B1OCCCO1,N#Cc1ccccc1B1OCCCO1,success,reused exact unchanged audited target (group_records),-38.840215333306006,-1056.8961013119351,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BNO2|charge=0,C10H10BNO2,Nc1ccc2cc(B(O)O)ccc2c1,Nc1ccc2cc(B(O)O)ccc2c1,success,reused exact unchanged audited target (group_records),-38.879015887056006,-1057.9519181665846,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,Brc1cc(Br)cc(OCC2CC2)c1,Brc1cc(Br)cc(OCC2CC2)c1,success,reused exact unchanged audited target (group_records),-38.71941613350601,-1053.6089876279711,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,CC(=O)C(Br)Cc1cccc(Br)c1,CC(=O)C(Br)Cc1cccc(Br)c1,success,reused exact unchanged audited target (group_records),-38.733342907161,-1053.9879544450578,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,CC(Br)C(Br)C(=O)c1ccccc1,CC(Br)C(Br)C(=O)c1ccccc1,success,reused exact unchanged audited target (group_records),-38.724383250184,-1053.7441497584248,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,CC(C)(Br)C(=O)c1ccc(Br)cc1,CC(C)(Br)C(=O)c1ccc(Br)cc1,success,reused exact unchanged audited target (group_records),-38.731467046400006,-1053.9369096733465,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,CC1(C)Oc2c(Br)cccc2C1Br,CC1(C)Oc2c(Br)cccc2C1Br,success,reused exact unchanged audited target (group_records),-38.767385261483,-1054.9142940972363,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,COc1ccc(CC=C(Br)Br)cc1,COc1ccc(CC=C(Br)Br)cc1,success,reused exact unchanged audited target (group_records),-38.710091353932,-1053.3552474493242,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,Cc1cc(Br)ccc1C(=O)C(C)Br,Cc1cc(Br)ccc1C(=O)C(C)Br,success,reused exact unchanged audited target (group_records),-38.73316647129099,-1053.9831533804513,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,O=C(CBr)CCc1ccc(Br)cc1,O=C(CBr)CCc1ccc(Br)cc1,success,reused exact unchanged audited target (group_records),-38.72833734099001,-1053.8517460505989,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,OC1(c2cc(Br)ccc2Br)CCC1,OC1(c2cc(Br)ccc2Br)CCC1,success,reused exact unchanged audited target (group_records),-38.728335376211,-1053.8516925862384,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Br2O|charge=0,C10H10Br2O,OC[C@@H]1C[C@H]1c1ccc(Br)c(Br)c1,OCC1CC1c1ccc(Br)c(Br)c1,success,reused exact unchanged audited target (group_records),-38.71340290642,-1053.445359383149,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClN2|charge=0,C10H10BrClN2,CCCNc1c(Cl)cc(C#N)cc1Br,CCCNc1c(Cl)cc(C#N)cc1Br,success,reused exact unchanged audited target (group_records),-40.963119920027,-1114.6632779845797,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClN2|charge=0,C10H10BrClN2,CCn1c(CCl)nc2cc(Br)ccc21,CCn1c(CCl)nc2cc(Br)ccc21,success,reused exact unchanged audited target (group_records),-41.032790603787,-1116.559113870395,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClN2|charge=0,C10H10BrClN2,ClCCCn1ncc2cc(Br)ccc21,ClCCCn1ncc2cc(Br)ccc21,success,reused exact unchanged audited target (group_records),-41.001864195687,-1115.717563434385,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClN4O|charge=0,C10H10BrClN4O,CCNc1c(Br)cnc(Cl)c1NC(=O)CC#N,CCNc1c(Br)cnc(Cl)c1NC(=O)CC#N,success,reused exact unchanged audited target (group_records),-50.896183034368,-1384.955694994689,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClN4O|charge=0,C10H10BrClN4O,Clc1cc(N2CCOCC2)n2ncc(Br)c2n1,Clc1cc(N2CCOCC2)n2ncc(Br)c2n1,success,reused exact unchanged audited target (group_records),-50.932294909707004,-1385.9383491826056,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClN4O|charge=0,C10H10BrClN4O,O=C(CCCBr)Nc1cnc2ccc(Cl)nn12,O=C(CCCBr)Nc1cnc2ccc(Cl)nn12,success,reused exact unchanged audited target (group_records),-50.929463074025,-1385.8612910080776,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,CC(=O)O[C@H](CBr)c1cccc(Cl)c1,CC(=O)OC(CBr)c1cccc(Cl)c1,success,reused exact unchanged audited target (group_records),-43.295140765697,-1178.1207979498017,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,CC(C)(Br)C(=O)c1cc(Cl)ccc1O,CC(C)(Br)C(=O)c1cc(Cl)ccc1O,success,reused exact unchanged audited target (group_records),-43.273381823179,-1177.5287069606402,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,CC(C)(Oc1ccc(Br)cc1)C(=O)Cl,CC(C)(Oc1ccc(Br)cc1)C(=O)Cl,success,reused exact unchanged audited target (group_records),-43.269664861962,-1177.427563293303,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,CC1(C)OCc2cc(Cl)cc(Br)c2O1,CC1(C)OCc2cc(Cl)cc(Br)c2O1,success,reused exact unchanged audited target (group_records),-43.309323151912,-1178.5067203389876,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,CCOC(=O)Cc1cc(Cl)cc(Br)c1,CCOC(=O)Cc1cc(Cl)cc(Br)c1,success,reused exact unchanged audited target (group_records),-43.298377766004,-1178.2088812154338,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,COC(=O)C(Br)Cc1ccccc1Cl,COC(=O)C(Br)Cc1ccccc1Cl,success,reused exact unchanged audited target (group_records),-43.29074999175501,-1178.0013189041472,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,COc1cc(Cl)c(Br)cc1CCC=O,COc1cc(Cl)c(Br)cc1CCC=O,success,reused exact unchanged audited target (group_records),-43.260226110372,-1177.1707217781077,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,Clc1ccc(C2(CBr)OCCO2)cc1,Clc1ccc(C2(CBr)OCCO2)cc1,success,reused exact unchanged audited target (group_records),-43.2872862632,-1177.9070660485859,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,O=C(CBr)c1ccc(OCCCl)cc1,O=C(CBr)c1ccc(OCCCl)cc1,success,reused exact unchanged audited target (group_records),-43.257623874996,-1177.0999113461883,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrClO2|charge=0,C10H10BrClO2,O[C@@H]1CCOc2ccc(Cl)cc2[C@H]1Br,OC1CCOc2ccc(Cl)cc2C1Br,success,reused exact unchanged audited target (group_records),-43.283295529709,-1177.7984726581574,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,CC(=O)c1cc(F)ccc1OCCBr,CC(=O)c1cc(F)ccc1OCCBr,success,reused exact unchanged audited target (group_records),-43.442476197465,-1182.12999929136,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,CC(C)(C(=O)O)c1cc(F)ccc1Br,CC(C)(C(=O)O)c1cc(F)ccc1Br,success,reused exact unchanged audited target (group_records),-43.471640460886,-1182.9235993278887,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,CC1(c2cc(F)ccc2Br)OCCO1,CC1(c2cc(F)ccc2Br)OCCO1,success,reused exact unchanged audited target (group_records),-43.467958535117006,-1182.8234090236595,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,CCOC(=O)Cc1ccc(Br)cc1F,CCOC(=O)Cc1ccc(Br)cc1F,success,reused exact unchanged audited target (group_records),-43.47469004558499,-1183.006582755023,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,CCOC(=O)c1cccc(F)c1CBr,CCOC(=O)c1cccc(F)c1CBr,success,reused exact unchanged audited target (group_records),-43.471798110615,-1182.927889195556,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,COC(=O)C(Br)Cc1ccc(F)cc1,COC(=O)C(Br)Cc1ccc(F)cc1,success,reused exact unchanged audited target (group_records),-43.468458125767,-1182.8370035778014,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,COc1c(C(C)=O)cc(F)c(C)c1Br,COc1c(C(C)=O)cc(F)c(C)c1Br,success,reused exact unchanged audited target (group_records),-43.449141671117,-1182.311376069417,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,COc1cc(C(Br)C(C)=O)ccc1F,COc1cc(C(Br)C(C)=O)ccc1F,success,reused exact unchanged audited target (group_records),-43.444882652223,-1182.1954822612636,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,Fc1cc(OC2CCOC2)ccc1Br,Fc1cc(OC2CCOC2)ccc1Br,success,reused exact unchanged audited target (group_records),-43.459529728096,-1182.594049500218,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrFO2|charge=0,C10H10BrFO2,Fc1ccc(C2(CBr)OCCO2)cc1,Fc1ccc(C2(CBr)OCCO2)cc1,success,reused exact unchanged audited target (group_records),-43.464836476575,-1182.7384534827904,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,CC1(C)OC(=O)Nc2c(Br)cc(O)cc21,CC1(C)OC(=O)Nc2c(Br)cc(O)cc21,success,reused exact unchanged audited target (group_records),-45.77667641708701,-1245.6468230429646,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,CC1(C)Oc2c(cccc2[N+](=O)[O-])C1Br,CC1(C)Oc2c(cccc2[N+](=O)[O-])C1Br,success,reused exact unchanged audited target (group_records),-45.644515129238,-1242.050531192538,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,CCOC(=O)C(Br)C(=O)c1ccccn1,CCOC(=O)C(Br)C(=O)c1ccccn1,success,reused exact unchanged audited target (group_records),-45.703393079047,-1243.6526818261625,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,COCOc1noc2cc(CBr)ccc12,COCOc1noc2cc(CBr)ccc12,success,reused exact unchanged audited target (group_records),-45.691571186252,-1243.3309917351592,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,CON=C(C(=O)OC)c1ccccc1Br,CON=C(C(=O)OC)c1ccccc1Br,success,reused exact unchanged audited target (group_records),-45.655203880108,-1242.3413869209487,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,COc1cc(N2CCOC2=O)ccc1Br,COc1cc(N2CCOC2=O)ccc1Br,success,reused exact unchanged audited target (group_records),-45.761843334298,-1245.2431942979742,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,Cc1cc(Br)ccc1NC(=O)CC(=O)O,Cc1cc(Br)ccc1NC(=O)CC(=O)O,success,reused exact unchanged audited target (group_records),-45.752573818278,-1244.9909579172406,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,O=C(O)c1cnc(OC2CCC2)c(Br)c1,O=C(O)c1cnc(OC2CCC2)c(Br)c1,success,reused exact unchanged audited target (group_records),-45.727850078461,-1244.318190683635,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,O=C1CCCCN1C(=O)c1ccc(Br)o1,O=C1CCCCN1C(=O)c1ccc(Br)o1,success,reused exact unchanged audited target (group_records),-45.746684643724,-1244.8307053137817,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10BrNO3|charge=0,C10H10BrNO3,O=C1N[C@H](COc2ccc(Br)cc2)CO1,O=C1NC(COc2ccc(Br)cc2)CO1,success,reused exact unchanged audited target (group_records),-45.745674795659,-1244.803225948035,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2S|charge=0,C10H10Cl2N2S,CSC1=NC(c2c(Cl)cccc2Cl)CN1,CSC1=NC(c2c(Cl)cccc2Cl)CN1,success,reused exact unchanged audited target (group_records),-44.71323415727,-1216.7090849607778,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2S|charge=0,C10H10Cl2N2S,CSC1=Nc2c(Cl)ccc(Cl)c2C(C)N1,CSC1=Nc2c(Cl)ccc(Cl)c2C(C)N1,success,reused exact unchanged audited target (group_records),-44.739471337187,-1217.4230349975046,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2S|charge=0,C10H10Cl2N2S,Clc1cc(Cl)cc(SCC2=NCCN2)c1,Clc1cc(Cl)cc(SCC2=NCCN2)c1,success,reused exact unchanged audited target (group_records),-44.70617583776299,-1216.517018302425,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2S|charge=0,C10H10Cl2N2S,Clc1cccc(CNC2=NCCS2)c1Cl,Clc1cccc(CNC2=NCCS2)c1Cl,success,reused exact unchanged audited target (group_records),-44.723146044194,-1216.9788011442934,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,CC(=N)NC=Cc1ccc(Cl)c(Cl)c1,CC(=N)NC=Cc1ccc(Cl)c(Cl)c1,success,reused exact unchanged audited target (group_records),-41.440408108901,-1127.6509512426783,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,CC(C)(C#N)c1c(Cl)cc(N)cc1Cl,CC(C)(C#N)c1c(Cl)cc(N)cc1Cl,success,reused exact unchanged audited target (group_records),-41.42766175256501,-1127.3041052171905,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,CC(C)n1c(Cl)nc2cc(Cl)ccc21,CC(C)n1c(Cl)nc2cc(Cl)ccc21,success,reused exact unchanged audited target (group_records),-41.509056361547,-1129.5189653605407,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,CCn1c(C)nc2cc(Cl)c(Cl)cc21,CCn1c(C)nc2cc(Cl)c(Cl)cc21,success,reused exact unchanged audited target (group_records),-41.51234459754,-1129.6084428202141,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,CN(C)c1c(Cl)cc(CC#N)cc1Cl,CN(C)c1c(Cl)cc(CC#N)cc1Cl,success,reused exact unchanged audited target (group_records),-41.426594321519005,-1127.2750589387067,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,Clc1cccc(Cl)c1CC1=NCCN1,Clc1cccc(Cl)c1CC1=NCCN1,success,reused exact unchanged audited target (group_records),-41.470064386464,-1128.4579396660633,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,Clc1nnc(Cl)c2c1C1CCC2CC1,Clc1nnc(Cl)c2c1C1CCC2CC1,success,reused exact unchanged audited target (group_records),-41.483936961804,-1128.8354316718664,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,N#CCC[C@@H](N)c1ccc(Cl)c(Cl)c1,N#CCCC(N)c1ccc(Cl)c(Cl)c1,success,reused exact unchanged audited target (group_records),-41.415505311177,-1126.9733115952047,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,N=C(N)C1(c2ccc(Cl)cc2Cl)CC1,N=C(N)C1(c2ccc(Cl)cc2Cl)CC1,success,reused exact unchanged audited target (group_records),-41.428665283024,-1127.3314126721198,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N2|charge=0,C10H10Cl2N2,NCCc1c[nH]c2cc(Cl)c(Cl)cc12,NCCc1c[nH]c2cc(Cl)c(Cl)cc12,success,reused exact unchanged audited target (group_records),-41.472491899945,-1128.523995673012,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4O|charge=0,C10H10Cl2N4O,CC1(C)OCCn2c1nc1c(Cl)nc(Cl)nc12,CC1(C)OCCn2c1nc1c(Cl)nc(Cl)nc12,success,reused exact unchanged audited target (group_records),-51.448818218699,-1399.993664448643,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4O|charge=0,C10H10Cl2N4O,Clc1nc(Cl)c2cnn(C3CCCCO3)c2n1,Clc1nc(Cl)c2cnn(C3CCCCO3)c2n1,success,reused exact unchanged audited target (group_records),-51.411879656807,-1398.9885149736283,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4O|charge=0,C10H10Cl2N4O,Clc1nc(Cl)c2ncn(C3CCCCO3)c2n1,Clc1nc(Cl)c2ncn(C3CCCCO3)c2n1,success,reused exact unchanged audited target (group_records),-51.437776562594,-1399.6932056795742,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4O|charge=0,C10H10Cl2N4O,Clc1nc(Cl)c2ncn(CC3CCOC3)c2n1,Clc1nc(Cl)c2ncn(CC3CCOC3)c2n1,success,reused exact unchanged audited target (group_records),-51.4330937286,-1399.5657792750376,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4O|charge=0,C10H10Cl2N4O,ON=C(c1ccccc1)C(Cl)N1CN(Cl)C=N1,ON=C(c1ccccc1)C(Cl)N1CN(Cl)C=N1,success,reused exact unchanged audited target (group_records),-51.259661001991,-1394.8464343635853,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4|charge=0,C10H10Cl2N4,CN1C=NC(Nc2cccc(Cl)c2)=NC1Cl,CN1C=NC(Nc2cccc(Cl)c2)=NC1Cl,success,reused exact unchanged audited target (group_records),-47.348152438689,-1288.408864043085,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4|charge=0,C10H10Cl2N4,Cc1c(N)nnn1Cc1ccc(Cl)c(Cl)c1,Cc1c(N)nnn1Cc1ccc(Cl)c(Cl)c1,success,reused exact unchanged audited target (group_records),-47.29998275767,-1287.098100247531,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4|charge=0,C10H10Cl2N4,Clc1nc(Cl)c2[nH]c(C3CCCC3)nc2n1,Clc1nc(Cl)c2[nH]c(C3CCCC3)nc2n1,success,reused exact unchanged audited target (group_records),-47.372631193174,-1289.074964886197,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4|charge=0,C10H10Cl2N4,Clc1nc(Cl)c2ncn(C3CCCC3)c2n1,Clc1nc(Cl)c2ncn(C3CCCC3)c2n1,success,reused exact unchanged audited target (group_records),-47.378158168759,-1289.2253615536126,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4|charge=0,C10H10Cl2N4,Clc1nc(NC2CCC2)c2c(Cl)c[nH]c2n1,Clc1nc(NC2CCC2)c2c(Cl)c[nH]c2n1,success,reused exact unchanged audited target (group_records),-47.356213361598,-1288.6282129298609,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2N4|charge=0,C10H10Cl2N4,Nc1n[nH]c(N)c1Cc1cccc(Cl)c1Cl,Nc1n[nH]c(N)c1Cc1cccc(Cl)c1Cl,success,reused exact unchanged audited target (group_records),-47.30212261475,-1287.156328725046,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2O2S|charge=0,C10H10Cl2O2S,CCOC(=O)CSc1cc(Cl)cc(Cl)c1,CCOC(=O)CSc1cc(Cl)cc(Cl)c1,success,reused exact unchanged audited target (group_records),-47.005960909684006,-1279.0973581772248,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2O2S|charge=0,C10H10Cl2O2S,COc1cc2c(c(Cl)c1Cl)SC(C)C2O,COc1cc2c(c(Cl)c1Cl)SC(C)C2O,success,reused exact unchanged audited target (group_records),-47.004721183037,-1279.0636234965937,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2O2S|charge=0,C10H10Cl2O2S,O=S1CCOCC1c1ccc(Cl)c(Cl)c1,O=S1CCOCC1c1ccc(Cl)c(Cl)c1,success,reused exact unchanged audited target (group_records),-46.978662959065,-1278.3545430992071,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2O4|charge=0,C10H10Cl2O4,CCOC(=O)CC1(O)C=C(Cl)C(=O)C(Cl)=C1,CCOC(=O)CC1(O)C=C(Cl)C(=O)C(Cl)=C1,success,reused exact unchanged audited target (group_records),-51.854323151785,-1411.0280158074995,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2O4|charge=0,C10H10Cl2O4,CCOC(=O)CC1(O)C=C(Cl)C(=O)C=C1Cl,CCOC(=O)CC1(O)C=C(Cl)C(=O)C=C1Cl,success,reused exact unchanged audited target (group_records),-51.855020231398,-1411.046984310093,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2O4|charge=0,C10H10Cl2O4,CCOC(Oc1cc(Cl)cc(Cl)c1)C(=O)O,CCOC(Oc1cc(Cl)cc(Cl)c1)C(=O)O,success,reused exact unchanged audited target (group_records),-51.883618661608,-1411.825187240566,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2O4|charge=0,C10H10Cl2O4,COCC(Oc1cc(Cl)cc(Cl)c1)C(=O)O,COCC(Oc1cc(Cl)cc(Cl)c1)C(=O)O,success,reused exact unchanged audited target (group_records),-51.880735483634,-1411.7467319710997,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2O4|charge=0,C10H10Cl2O4,COCCOc1cc(Cl)c(C(=O)O)c(Cl)c1,COCCOc1cc(Cl)c(C(=O)O)c(Cl)c1,success,reused exact unchanged audited target (group_records),-51.881504232302,-1411.7676506880307,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2|charge=0,C10H10Cl2,C=CC(Cl)Cc1ccc(Cl)cc1,C=CC(Cl)Cc1ccc(Cl)cc1,success,reused exact unchanged audited target (group_records),-35.582702899938,-968.2546722864502,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2|charge=0,C10H10Cl2,C=CC(Cl)Cc1cccc(Cl)c1,C=CC(Cl)Cc1cccc(Cl)c1,success,reused exact unchanged audited target (group_records),-35.584548894805,-968.3049043657843,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2|charge=0,C10H10Cl2,C=Cc1cc(CCl)cc(CCl)c1,C=Cc1cc(CCl)cc(CCl)c1,success,reused exact unchanged audited target (group_records),-35.582503540965,-968.2492474524342,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2|charge=0,C10H10Cl2,CC1(c2ccccc2)CC1(Cl)Cl,CC1(c2ccccc2)CC1(Cl)Cl,success,reused exact unchanged audited target (group_records),-35.588567324627,-968.4142514117731,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2|charge=0,C10H10Cl2,CC1C(c2ccccc2)C1(Cl)Cl,CC1C(c2ccccc2)C1(Cl)Cl,success,reused exact unchanged audited target (group_records),-35.587605652408,-968.3880829775799,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2|charge=0,C10H10Cl2,ClCC=CCc1cccc(Cl)c1,ClCC=CCc1cccc(Cl)c1,success,reused exact unchanged audited target (group_records),-35.58348961811,-968.2760799784952,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10Cl2|charge=0,C10H10Cl2,ClCC=CCc1ccccc1Cl,ClCC=CCc1ccccc1Cl,success,reused exact unchanged audited target (group_records),-35.585675249244,-968.3355540314736,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10ClFN2O2|charge=0,C10H10ClFN2O2,C/C=C\c1c(C(=O)OC)nc(Cl)c(F)c1N,CC=Cc1c(C(=O)OC)nc(Cl)c(F)c1N,success,reused exact unchanged audited target (group_records),-49.763700388404,-1354.1392722984842,0.0,synde-ord-gfn2-xtb-extreme-v1
training,C10H10ClFN2O2|charge=0,C10H10ClFN2O2,CN(c1cc(Cl)c(F)cc1[N+](=O)[O-])C1CC1,CN(c1cc(Cl)c(F)cc1[N+](=O)[O-])C1CC1,success,reused exact unchanged audited target (group_records),-49.665599080803,-1351.469799726117,0.0,synde-ord-gfn2-xtb-extreme-v1
