split,group_id,formula,group_size_available,selection_rank,SMILES,connectivity,heavy_atoms,elements,selection_status
external,C17H13N5O2S|charge=0,C17H13N5O2S,7,1,Cc1nc2ccc3cnc(N(C)c4cccc([N+](=O)[O-])c4)nc3c2s1,Cc1nc2ccc3cnc(N(C)c4cccc([N+](=O)[O-])c4)nc3c2s1,25,C;H;N;O;S,selected_before_xtb
external,C17H13N5O2S|charge=0,C17H13N5O2S,7,2,CN(N=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12)c1nccs1,CN(N=c1c2ccccc2[nH]c2cccc([N+](=O)[O-])c12)c1nccs1,25,C;H;N;O;S,selected_before_xtb
external,C17H13N5O2S|charge=0,C17H13N5O2S,7,3,O=c1[nH]c(=S)n(Cc2ccc(Oc3ccccc3)nc2)c2nc[nH]c12,O=c1[nH]c(=S)n(Cc2ccc(Oc3ccccc3)nc2)c2nc[nH]c12,25,C;H;N;O;S,selected_before_xtb
external,C17H13N5O2S|charge=0,C17H13N5O2S,7,4,Cc1ccc(S(=O)(=O)n2cc(C#N)c3c2ncc2cnn(C)c23)cc1,Cc1ccc(S(=O)(=O)n2cc(C#N)c3c2ncc2cnn(C)c23)cc1,25,C;H;N;O;S,selected_before_xtb
external,C17H13N5O2S|charge=0,C17H13N5O2S,7,5,Nc1ncc(-c2cnn(CC(=O)O)c2)cc1-c1nc2ccccc2s1,Nc1ncc(-c2cnn(CC(=O)O)c2)cc1-c1nc2ccccc2s1,25,C;H;N;O;S,selected_before_xtb
external,C17H13N5O2S|charge=0,C17H13N5O2S,7,6,O=S(=O)(Nc1cccc(-c2nnn[nH]2)c1)c1ccc2ccccc2c1,O=S(=O)(Nc1cccc(-c2nnn[nH]2)c1)c1ccc2ccccc2c1,25,C;H;N;O;S,selected_before_xtb
external,C17H13N5O2S|charge=0,C17H13N5O2S,7,7,Cc1nc(C(=O)Nc2cc(-c3cc[nH]c(=O)c3)cc3[nH]ncc23)cs1,Cc1nc(C(=O)Nc2cc(-c3cc[nH]c(=O)c3)cc3[nH]ncc23)cs1,25,C;H;N;O;S,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,1,COc1ccc(N2Cc3nc(C(=O)O)nn3-c3cccnc32)cc1,COc1ccc(N2Cc3nc(C(=O)O)nn3-c3cccnc32)cc1,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,2,Cn1[nH]c(=O)c2c1NC1=C(C(=O)CC1)C2c1ccc2nonc2c1,Cn1[nH]c(=O)c2c1NC1=C(C(=O)CC1)C2c1ccc2nonc2c1,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,3,CCc1cc2c(C(=O)Nc3ncncc3C#N)cnc(OC)c2o1,CCc1cc2c(C(=O)Nc3ncncc3C#N)cnc(OC)c2o1,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,4,O=[N+]([O-])c1ccc(CO)c(Nc2nccc(-c3cccnc3)n2)c1,O=[N+]([O-])c1ccc(CO)c(Nc2nccc(-c3cccnc3)n2)c1,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,5,Cc1noc(-c2cc3cc(-c4cc(C(=O)O)nn4C)ccc3[nH]2)n1,Cc1noc(-c2cc3cc(-c4cc(C(=O)O)nn4C)ccc3[nH]2)n1,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,6,NC(=O)c1cccc(NC(=O)c2ccc(-c3cnco3)nc2)c1N,NC(=O)c1cccc(NC(=O)c2ccc(-c3cnco3)nc2)c1N,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,7,CNc1ccc(-c2cc(Oc3ccc([N+](=O)[O-])nc3)ccn2)cn1,CNc1ccc(-c2cc(Oc3ccc([N+](=O)[O-])nc3)ccn2)cn1,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,8,COc1ccnc(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,COc1ccnc(C(=O)Nc2cncc(Oc3cncnc3)c2)c1,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,9,CC(=O)NNc1nc(-c2ccccc2)c2cc([N+](=O)[O-])ccc2n1,CC(=O)NNc1nc(-c2ccccc2)c2cc([N+](=O)[O-])ccc2n1,24,C;H;N;O,selected_before_xtb
external,C16H13N5O3|charge=0,C16H13N5O3,11,10,Cc1ccc([N+](=O)[O-])cc1Nc1nc(O)cc(-c2cccnc2)n1,Cc1ccc([N+](=O)[O-])cc1Nc1nc(O)cc(-c2cccnc2)n1,24,C;H;N;O,selected_before_xtb
external,C16H20N4O7S|charge=0,C16H20N4O7S,3,1,CCCOc1ccccc1OS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,CCCOc1ccccc1OS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,28,C;H;N;O;S,selected_before_xtb
external,C16H20N4O7S|charge=0,C16H20N4O7S,3,2,CC(=O)OC1CC(COC(=O)OC(C)C)OC1n1c(=O)sc2cnc(N)nc21,CC(=O)OC1CC(COC(=O)OC(C)C)OC1n1c(=O)sc2cnc(N)nc21,28,C;H;N;O;S,selected_before_xtb
external,C16H20N4O7S|charge=0,C16H20N4O7S,3,3,Cn1c(=O)c(C(=O)NCC(=O)OC(C)(C)C)c(O)c2cnc(S(C)(=O)=O)nc21,Cn1c(=O)c(C(=O)NCC(=O)OC(C)(C)C)c(O)c2cnc(S(C)(=O)=O)nc21,28,C;H;N;O;S,selected_before_xtb
external,C11H18N4O3S|charge=0,C11H18N4O3S,7,1,CN(C)C(=O)n1nc(C(C)(C)C)nc1SCC(=O)O,CN(C)C(=O)n1nc(C(C)(C)C)nc1SCC(=O)O,19,C;H;N;O;S,selected_before_xtb
external,C11H18N4O3S|charge=0,C11H18N4O3S,7,2,CNC(=C[N+](=O)[O-])NCCSCCc1ocnc1C,CNC(=C[N+](=O)[O-])NCCSCCc1ocnc1C,19,C;H;N;O;S,selected_before_xtb
external,C11H18N4O3S|charge=0,C11H18N4O3S,7,3,Nc1cc(S(N)(=O)=O)cnc1NCC1CCOCC1,Nc1cc(S(N)(=O)=O)cnc1NCC1CCOCC1,19,C;H;N;O;S,selected_before_xtb
external,C11H18N4O3S|charge=0,C11H18N4O3S,7,4,COC1=NS(=O)(=O)N=C1NCCCC#CCN(C)C,COC1=NS(=O)(=O)N=C1NCCCC#CCN(C)C,19,C;H;N;O;S,selected_before_xtb
external,C11H18N4O3S|charge=0,C11H18N4O3S,7,5,CN=C(NC#N)NCCSCC(OC(C)=O)C(C)=O,CN=C(NC#N)NCCSCC(OC(C)=O)C(C)=O,19,C;H;N;O;S,selected_before_xtb
external,C11H18N4O3S|charge=0,C11H18N4O3S,7,6,CCOC1CCN(CC)C(=O)N1c1nnc(OC)s1,CCOC1CCN(CC)C(=O)N1c1nnc(OC)s1,19,C;H;N;O;S,selected_before_xtb
external,C11H18N4O3S|charge=0,C11H18N4O3S,7,7,CCN(CC)C(=O)n1cnc(S(=O)(=O)CC2CC2)n1,CCN(CC)C(=O)n1cnc(S(=O)(=O)CC2CC2)n1,19,C;H;N;O;S,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,1,COc1cc(Br)cc(OCc2ccccc2)c1OC,COc1cc(Br)cc(OCc2ccccc2)c1OC,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,2,CCOC1(CCCBr)C(=O)C(=C=O)c2ccccc21,CCOC1(CCCBr)C(=O)C(=C=O)c2ccccc21,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,3,CCOC(=O)C(Br)c1ccc2cc(OC)ccc2c1,CCOC(=O)C(Br)c1ccc2cc(OC)ccc2c1,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,4,COCOCc1cc(Oc2ccccc2)ccc1Br,COCOCc1cc(Oc2ccccc2)ccc1Br,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,5,COC(OC)(C(=O)CBr)c1ccc2ccccc2c1,COC(OC)(C(=O)CBr)c1ccc2ccccc2c1,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,6,COc1cc(Br)c(C(O)c2ccccc2)cc1OC,COc1cc(Br)c(C(O)c2ccccc2)cc1OC,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,7,COc1ccccc1Oc1cccc(CBr)c1OC,COc1ccccc1Oc1cccc(CBr)c1OC,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,8,COc1cc2ccc(C(=O)C(C)Br)cc2cc1OC,COc1cc2ccc(C(=O)C(C)Br)cc2cc1OC,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,9,COc1ccc(COc2cccc(CO)c2Br)cc1,COc1ccc(COc2cccc(CO)c2Br)cc1,19,Br;C;H;O,selected_before_xtb
external,C15H15BrO3|charge=0,C15H15BrO3,13,10,COc1ccccc1C(O)c1cccc(Br)c1OC,COc1ccccc1C(O)c1cccc(Br)c1OC,19,Br;C;H;O,selected_before_xtb
external,C7H5Cl2NS|charge=0,C7H5Cl2NS,3,1,NC(=S)c1ccc(Cl)c(Cl)c1,NC(=S)c1ccc(Cl)c(Cl)c1,11,C;Cl;H;N;S,selected_before_xtb
external,C7H5Cl2NS|charge=0,C7H5Cl2NS,3,2,NC(=S)c1ccc(Cl)cc1Cl,NC(=S)c1ccc(Cl)cc1Cl,11,C;Cl;H;N;S,selected_before_xtb
external,C7H5Cl2NS|charge=0,C7H5Cl2NS,3,3,S=C=NC1C=CC=CC1(Cl)Cl,S=C=NC1C=CC=CC1(Cl)Cl,11,C;Cl;H;N;S,selected_before_xtb
external,C21H44N2|charge=0,C21H44N2,6,1,CN(C)CCCN(C)CCCCCCCCCCC1CCCC1,CN(C)CCCN(C)CCCCCCCCCCC1CCCC1,23,C;H;N,selected_before_xtb
external,C21H44N2|charge=0,C21H44N2,6,2,CCCCCCCCCCCCCCCN1CCC(CN)CC1,CCCCCCCCCCCCCCCN1CCC(CN)CC1,23,C;H;N,selected_before_xtb
external,C21H44N2|charge=0,C21H44N2,6,3,CN(C)CCCN(C)C1CCCCCCCCCCCCCC1,CN(C)CCCN(C)C1CCCCCCCCCCCCCC1,23,C;H;N,selected_before_xtb
external,C21H44N2|charge=0,C21H44N2,6,4,CCCCCCCCCCCCNCCCNC1CCCCC1,CCCCCCCCCCCCNCCCNC1CCCCC1,23,C;H;N,selected_before_xtb
external,C21H44N2|charge=0,C21H44N2,6,5,CCCCCCCCCCCCNC1CC(C)(C)NC(C)(C)C1,CCCCCCCCCCCCNC1CC(C)(C)NC(C)(C)C1,23,C;H;N,selected_before_xtb
external,C21H44N2|charge=0,C21H44N2,6,6,CCCCCCCCCCCCN1CCC(C(C)(C)CN)CC1,CCCCCCCCCCCCN1CCC(C(C)(C)CN)CC1,23,C;H;N,selected_before_xtb
external,C17H11Cl2F2N5O|charge=0,C17H11Cl2F2N5O,3,1,O=C(c1ccc(Cl)c(F)c1Cl)N1CCn2c(nnc2-c2ccc(F)cn2)C1,O=C(c1ccc(Cl)c(F)c1Cl)N1CCn2c(nnc2-c2ccc(F)cn2)C1,27,C;Cl;F;H;N;O,selected_before_xtb
external,C17H11Cl2F2N5O|charge=0,C17H11Cl2F2N5O,3,2,O=C(c1ccc(Cl)c(F)c1Cl)N1CCn2c(nnc2-c2ncccc2F)C1,O=C(c1ccc(Cl)c(F)c1Cl)N1CCn2c(nnc2-c2ncccc2F)C1,27,C;Cl;F;H;N;O,selected_before_xtb
external,C17H11Cl2F2N5O|charge=0,C17H11Cl2F2N5O,3,3,O=C(c1ccc(F)c(Cl)c1Cl)N1CCn2c(nnc2-c2ccc(F)cn2)C1,O=C(c1ccc(F)c(Cl)c1Cl)N1CCn2c(nnc2-c2ccc(F)cn2)C1,27,C;Cl;F;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,1,O=C1CCc2ccc(OCCCCBr)cc2N1,O=C1CCc2ccc(OCCCCBr)cc2N1,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,2,C[C@H]1CCC[C@H]1n1cc(Br)cc1/C=C/C(=O)O,CC1CCCC1n1cc(Br)cc1C=CC(=O)O,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,3,COc1cccc2c1OCC(Br)C2=CCCN,COc1cccc2c1OCC(Br)C2=CCCN,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,4,Brc1ccc(N2CCC3(CC2)OCCO3)cc1,Brc1ccc(N2CCC3(CC2)OCCO3)cc1,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,5,CCC(=O)c1cccc(C)c1NC(=O)CCBr,CCC(=O)c1cccc(C)c1NC(=O)CCBr,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,6,CCN1C(=O)OC(C)(C)c2cc(C)c(Br)cc21,CCN1C(=O)OC(C)(C)c2cc(C)c(Br)cc21,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,7,CC(C)(O)CCN1Cc2cc(Br)ccc2C1=O,CC(C)(O)CCN1Cc2cc(Br)ccc2C1=O,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,8,CC(C)c1cccc2c1oc(=O)n2CCCBr,CC(C)c1cccc2c1oc(=O)n2CCCBr,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,9,CCC1C(CBr)C1(C)c1cccc([N+](=O)[O-])c1,CCC1C(CBr)C1(C)c1cccc([N+](=O)[O-])c1,17,Br;C;H;N;O,selected_before_xtb
external,C13H16BrNO2|charge=0,C13H16BrNO2,52,10,O=C(OCc1ccccc1)N1CCC(Br)CC1,O=C(OCc1ccccc1)N1CCC(Br)CC1,17,Br;C;H;N;O,selected_before_xtb
external,C19H24FN3O5|charge=0,C19H24FN3O5,3,1,C[C@@H]1CN(c2c(CO)cc3c(C(=O)N4CCOCC4)noc3c2F)C[C@H](C)O1,CC1CN(c2c(CO)cc3c(C(=O)N4CCOCC4)noc3c2F)CC(C)O1,28,C;F;H;N;O,selected_before_xtb
external,C19H24FN3O5|charge=0,C19H24FN3O5,3,2,C=Cc1cc(F)c([N+](=O)[O-])cc1C(=O)NC1CCN(C(=O)OC(C)(C)C)CC1,C=Cc1cc(F)c([N+](=O)[O-])cc1C(=O)NC1CCN(C(=O)OC(C)(C)C)CC1,28,C;F;H;N;O,selected_before_xtb
external,C19H24FN3O5|charge=0,C19H24FN3O5,3,3,CC(=O)NC[C@H]1CN(c2ccc(N3CCC4(CC3)COCO4)c(F)c2)C(=O)O1,CC(=O)NCC1CN(c2ccc(N3CCC4(CC3)COCO4)c(F)c2)C(=O)O1,28,C;F;H;N;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,1,Cc1cc(Cl)c(I)cc1C(=O)O,Cc1cc(Cl)c(I)cc1C(=O)O,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,2,O=C(Cl)COc1ccc(I)cc1,O=C(Cl)COc1ccc(I)cc1,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,3,COc1c(I)cccc1C(=O)Cl,COc1c(I)cccc1C(=O)Cl,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,4,O=C(O)Cc1cccc(Cl)c1I,O=C(O)Cc1cccc(Cl)c1I,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,5,COC(=O)c1cc(Cl)cc(I)c1,COC(=O)c1cc(Cl)cc(I)c1,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,6,COc1ccc(C(=O)Cl)cc1I,COc1ccc(C(=O)Cl)cc1I,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,7,COC(=O)c1cccc(Cl)c1I,COC(=O)c1cccc(Cl)c1I,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,8,Cc1cc(Cl)cc(I)c1C(=O)O,Cc1cc(Cl)cc(I)c1C(=O)O,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,9,O=C(O)Cc1ccc(Cl)cc1I,O=C(O)Cc1ccc(Cl)cc1I,12,C;Cl;H;I;O,selected_before_xtb
external,C8H6ClIO2|charge=0,C8H6ClIO2,20,10,COc1cc(I)ccc1C(=O)Cl,COc1cc(I)ccc1C(=O)Cl,12,C;Cl;H;I;O,selected_before_xtb
external,C14H19NOSi|charge=0,C14H19NOSi,4,1,C[Si](C)(C)C#Cc1ccc(OCC2CC2)cn1,C[Si](C)(C)C#Cc1ccc(OCC2CC2)cn1,17,C;H;N;O;Si,selected_before_xtb
external,C14H19NOSi|charge=0,C14H19NOSi,4,2,C[Si](C)(C)OC1(C#N)CCCc2ccccc21,C[Si](C)(C)OC1(C#N)CCCc2ccccc21,17,C;H;N;O;Si,selected_before_xtb
external,C14H19NOSi|charge=0,C14H19NOSi,4,3,CC(C(N)=O)c1ccccc1C#C[Si](C)(C)C,CC(C(N)=O)c1ccccc1C#C[Si](C)(C)C,17,C;H;N;O;Si,selected_before_xtb
external,C14H19NOSi|charge=0,C14H19NOSi,4,4,CN(C)C(=O)c1ccc(C#C[Si](C)(C)C)cc1,CN(C)C(=O)c1ccc(C#C[Si](C)(C)C)cc1,17,C;H;N;O;Si,selected_before_xtb
external,C19H16FN3OS|charge=0,C19H16FN3OS,6,1,O=C1N(c2cc3sccc3cc2F)CCN1c1cnccc1C1CC1,O=C1N(c2cc3sccc3cc2F)CCN1c1cnccc1C1CC1,25,C;F;H;N;O;S,selected_before_xtb
external,C19H16FN3OS|charge=0,C19H16FN3OS,6,2,O=C1N(c2cc3ccsc3cc2F)CCN1c1cnccc1C1CC1,O=C1N(c2cc3ccsc3cc2F)CCN1c1cnccc1C1CC1,25,C;F;H;N;O;S,selected_before_xtb
external,C19H16FN3OS|charge=0,C19H16FN3OS,6,3,O=C1N(c2cc3cc(F)ccc3s2)CCN1c1cnccc1C1CC1,O=C1N(c2cc3cc(F)ccc3s2)CCN1c1cnccc1C1CC1,25,C;F;H;N;O;S,selected_before_xtb
external,C19H16FN3OS|charge=0,C19H16FN3OS,6,4,CC(=O)SCc1ccccc1-c1ccc(-c2cnc(N)cn2)c(F)c1,CC(=O)SCc1ccccc1-c1ccc(-c2cnc(N)cn2)c(F)c1,25,C;F;H;N;O;S,selected_before_xtb
external,C19H16FN3OS|charge=0,C19H16FN3OS,6,5,O=C1N(c2cc(F)c3ccsc3c2)CCN1c1cnccc1C1CC1,O=C1N(c2cc(F)c3ccsc3c2)CCN1c1cnccc1C1CC1,25,C;F;H;N;O;S,selected_before_xtb
external,C19H16FN3OS|charge=0,C19H16FN3OS,6,6,O=C1N(c2ccc3cc(F)sc3c2)CCN1c1cnccc1C1CC1,O=C1N(c2ccc3cc(F)sc3c2)CCN1c1cnccc1C1CC1,25,C;F;H;N;O;S,selected_before_xtb
external,C20H16BrN3O2S|charge=0,C20H16BrN3O2S,3,1,O=C(NC(=S)Nc1ncc(Br)cc1OCc1ccccc1)c1ccccc1,O=C(NC(=S)Nc1ncc(Br)cc1OCc1ccccc1)c1ccccc1,27,Br;C;H;N;O;S,selected_before_xtb
external,C20H16BrN3O2S|charge=0,C20H16BrN3O2S,3,2,O=C(NC(=S)Nc1cc(OCc2ccccc2)c(Br)cn1)c1ccccc1,O=C(NC(=S)Nc1cc(OCc2ccccc2)c(Br)cn1)c1ccccc1,27,Br;C;H;N;O;S,selected_before_xtb
external,C20H16BrN3O2S|charge=0,C20H16BrN3O2S,3,3,CCOC(=O)c1sc(-c2c(C)nc3ccc(Br)cn23)nc1-c1ccccc1,CCOC(=O)c1sc(-c2c(C)nc3ccc(Br)cn23)nc1-c1ccccc1,27,Br;C;H;N;O;S,selected_before_xtb
external,C12H18OS|charge=0,C12H18OS,7,1,C=C1SC[C@]23CC[C@H](C[C@]12O)C3(C)C,C=C1SCC23CCC(CC12O)C3(C)C,14,C;H;O;S,selected_before_xtb
external,C12H18OS|charge=0,C12H18OS,7,2,CCSc1cc(C(C)(C)C)ccc1O,CCSc1cc(C(C)(C)C)ccc1O,14,C;H;O;S,selected_before_xtb
external,C12H18OS|charge=0,C12H18OS,7,3,C=CCC1=C(C)C(SC(C)C)CC1=O,C=CCC1=C(C)C(SC(C)C)CC1=O,14,C;H;O;S,selected_before_xtb
external,C12H18OS|charge=0,C12H18OS,7,4,CCCCCCSc1ccc(O)cc1,CCCCCCSc1ccc(O)cc1,14,C;H;O;S,selected_before_xtb
external,C12H18OS|charge=0,C12H18OS,7,5,COc1ccc(CSC(C)(C)C)cc1,COc1ccc(CSC(C)(C)C)cc1,14,C;H;O;S,selected_before_xtb
external,C12H18OS|charge=0,C12H18OS,7,6,CCOCCSc1cc(C)cc(C)c1,CCOCCSc1cc(C)cc(C)c1,14,C;H;O;S,selected_before_xtb
external,C12H18OS|charge=0,C12H18OS,7,7,CCc1sc(C(CC)CC)cc1C=O,CCc1sc(C(CC)CC)cc1C=O,14,C;H;O;S,selected_before_xtb
external,C16H13F9N2O2S|charge=0,C16H13F9N2O2S,3,1,Cc1cc(F)c(-n2nc(OCC(F)(F)C(F)(F)F)cc2C)cc1S(=O)CC(F)(F)F,Cc1cc(F)c(-n2nc(OCC(F)(F)C(F)(F)F)cc2C)cc1S(=O)CC(F)(F)F,30,C;F;H;N;O;S,selected_before_xtb
external,C16H13F9N2O2S|charge=0,C16H13F9N2O2S,3,2,COc1cc(OCC(F)(F)C(F)(F)F)n(-c2cc(SCC(F)(F)F)c(C)cc2F)n1,COc1cc(OCC(F)(F)C(F)(F)F)n(-c2cc(SCC(F)(F)F)c(C)cc2F)n1,30,C;F;H;N;O;S,selected_before_xtb
external,C16H13F9N2O2S|charge=0,C16H13F9N2O2S,3,3,Cc1cc(F)c(-n2nc(OCC(F)(F)C(F)(F)F)cc2CO)cc1SCC(F)(F)F,Cc1cc(F)c(-n2nc(OCC(F)(F)C(F)(F)F)cc2CO)cc1SCC(F)(F)F,30,C;F;H;N;O;S,selected_before_xtb
external,C21H15F2N5O|charge=0,C21H15F2N5O,5,1,Cc1ccc(-c2nnn[nH]2)cc1-c1ccc(NC(=O)c2c(F)cccc2F)cc1,Cc1ccc(-c2nnn[nH]2)cc1-c1ccc(NC(=O)c2c(F)cccc2F)cc1,29,C;F;H;N;O,selected_before_xtb
external,C21H15F2N5O|charge=0,C21H15F2N5O,5,2,Nc1cnc(-c2cccc(Cn3nc(-c4cc(F)cc(F)c4)ccc3=O)c2)cn1,Nc1cnc(-c2cccc(Cn3nc(-c4cc(F)cc(F)c4)ccc3=O)c2)cn1,29,C;F;H;N;O,selected_before_xtb
external,C21H15F2N5O|charge=0,C21H15F2N5O,5,3,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2n1,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2n1,29,C;F;H;N;O,selected_before_xtb
external,C21H15F2N5O|charge=0,C21H15F2N5O,5,4,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1,29,C;F;H;N;O,selected_before_xtb
external,C21H15F2N5O|charge=0,C21H15F2N5O,5,5,Nc1nc2ccccc2c2c1nc(CF)n2Cc1cc(-c2ccc(F)cc2)no1,Nc1nc2ccccc2c2c1nc(CF)n2Cc1cc(-c2ccc(F)cc2)no1,29,C;F;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,1,O=C1Nc2ccc(O)c(Cl)c2C1=O,O=C1Nc2ccc(O)c(Cl)c2C1=O,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,2,O=C1OC(=O)c2ncc(CCl)cc21,O=C1OC(=O)c2ncc(CCl)cc21,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,3,O=C=Nc1ccc2c(c1Cl)OCO2,O=C=Nc1ccc2c(c1Cl)OCO2,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,4,O=C(O)c1cc2ccoc2c(Cl)n1,O=C(O)c1cc2ccoc2c(Cl)n1,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,5,O=c1[nH]c2cccc(Cl)c2c(=O)o1,O=c1[nH]c2cccc(Cl)c2c(=O)o1,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,6,O=C1c2ccc(Cl)cc2C(=O)N1O,O=C1c2ccc(Cl)cc2C(=O)N1O,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,7,O=c1[nH]c(=O)c2cc(Cl)ccc2o1,O=c1[nH]c(=O)c2cc(Cl)ccc2o1,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,8,O=C(O)c1cc2cncc(Cl)c2o1,O=C(O)c1cc2cncc(Cl)c2o1,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,9,O=C(O)c1cc2c(Cl)coc2cn1,O=C(O)c1cc2c(Cl)coc2cn1,13,C;Cl;H;N;O,selected_before_xtb
external,C8H4ClNO3|charge=0,C8H4ClNO3,14,10,O=C(Cl)c1ccc2[nH]c(=O)oc2c1,O=C(Cl)c1ccc2[nH]c(=O)oc2c1,13,C;Cl;H;N;O,selected_before_xtb
external,C14H13BrO2|charge=0,C14H13BrO2,42,1,CCOC(=O)C(Br)c1ccc2ccccc2c1,CCOC(=O)C(Br)c1ccc2ccccc2c1,17,Br;C;H;O,selected_before_xtb
external,C14H13BrO2|charge=0,C14H13BrO2,42,2,O=C1CCC2(CC1)Cc1ccc(Br)cc1C2=O,O=C1CCC2(CC1)Cc1ccc(Br)cc1C2=O,17,Br;C;H;O,selected_before_xtb
external,C14H13BrO2|charge=0,C14H13BrO2,42,3,COc1ccc(COc2ccc(Br)cc2)cc1,COc1ccc(COc2ccc(Br)cc2)cc1,17,Br;C;H;O,selected_before_xtb
external,C14H13BrO2|charge=0,C14H13BrO2,42,4,COc1c(CBr)cccc1Oc1ccccc1,COc1c(CBr)cccc1Oc1ccccc1,17,Br;C;H;O,selected_before_xtb
external,C14H13BrO2|charge=0,C14H13BrO2,42,5,CC1(c2ccc3cc(Br)ccc3c2)OCCO1,CC1(c2ccc3cc(Br)ccc3c2)OCCO1,17,Br;C;H;O,selected_before_xtb
